station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
TPH,2024-05-04 16:05,,,,170.00,17.00,,29.78,,10.00,22.00,CLR,,,,,,,,,,,,,,,,KTPH 041605Z AUTO 17017G22KT 10SM CLR 16/00 A2978 RMK T01600000 MADISHF,
TPH,2024-05-04 16:10,,,,180.00,14.00,,29.77,,10.00,,CLR,,,,,,,,,,,,,,,,KTPH 041610Z AUTO 18014KT 10SM CLR 16/00 A2977 RMK T01600000 MADISHF,
TPH,2024-05-04 16:15,,,,180.00,13.00,,29.77,,10.00,18.00,CLR,,,,,,,,,,,,,,,,KTPH 041615Z AUTO 18013G18KT 10SM CLR 16/00 A2977 RMK T01600000 MADISHF,
TPH,2024-05-04 16:20,,,,180.00,18.00,,29.77,,10.00,24.00,CLR,,,,,,,,,,,,,,,,KTPH 041620Z AUTO 18018G24KT 10SM CLR 16/00 A2977 RMK T01600000 MADISHF,
TPH,2024-05-04 16:25,,,,170.00,16.00,,29.76,,10.00,23.00,CLR,,,,,,,,,,,,,,,,KTPH 041625Z AUTO 17016G23KT 10SM CLR 16/00 A2976 RMK T01600000 MADISHF,
TPH,2024-05-04 16:30,,,,180.00,16.00,,29.76,,10.00,22.00,CLR,,,,,,,,,,,,,,,,KTPH 041630Z AUTO 18016G22KT 10SM CLR 16/01 A2976 RMK T01600010 MADISHF,
TPH,2024-05-04 16:35,,,,170.00,20.00,,29.76,,10.00,,CLR,,,,,,,,,,,,,,,,KTPH 041635Z AUTO 17020KT 10SM CLR 17/01 A2976 RMK T01700010 MADISHF,
TPH,2024-05-04 16:40,,,,180.00,19.00,,29.75,,10.00,23.00,CLR,,,,,,,,,,,,,,,,KTPH 041640Z AUTO 18019G23KT 10SM CLR 17/01 A2975 RMK T01700010 MADISHF,
TPH,2024-05-04 16:45,,,,170.00,18.00,,29.75,,10.00,,CLR,,,,,,,,,,,,,,,,KTPH 041645Z AUTO 17018KT 10SM CLR 17/01 A2975 RMK T01700010 MADISHF,
TPH,2024-05-04 16:50,,,,160.00,20.00,,29.75,,10.00,28.00,CLR,,,,,,,,,,,,,,,,KTPH 041650Z AUTO 16020G28KT 10SM CLR 17/01 A2975 RMK T01700010 MADISHF,
TPH,2024-05-04 16:55,,,,180.00,17.00,,29.74,,10.00,22.00,CLR,,,,,,,,,,,,,,,,KTPH 041655Z AUTO 18017G22KT 10SM CLR 17/00 A2974 RMK T01700000 MADISHF,
TPH,2024-05-04 17:00,,,,170.00,19.00,,29.74,,10.00,,CLR,,,,,,,,,,,,,,,,KTPH 041700Z AUTO 17019KT 10SM CLR 17/01 A2974 RMK T01700010 MADISHF,
TPH,2024-05-04 17:05,,,,170.00,18.00,,29.74,,10.00,,CLR,,,,,,,,,,,,,,,,KTPH 041705Z AUTO 17018KT 10SM CLR 17/01 A2974 RMK T01700010 MADISHF,
TPH,2024-05-04 17:10,,,,170.00,20.00,,29.74,,10.00,28.00,CLR,,,,,,,,,,,,,,,,KTPH 041710Z AUTO 17020G28KT 10SM CLR 17/01 A2974 RMK T01700010 MADISHF,
TPH,2024-05-04 17:15,,,,170.00,22.00,,29.74,,10.00,30.00,CLR,,,,,,,,,,,,,,,,KTPH 041715Z AUTO 17022G30KT 10SM CLR 17/00 A2974 RMK T01700000 MADISHF,
TPH,2024-05-04 17:20,,,,160.00,22.00,,29.73,,10.00,29.00,CLR,,,,,,,,,,,,,,,,KTPH 041720Z AUTO 16022G29KT 10SM CLR 17/00 A2973 RMK T01700000 MADISHF,
TPH,2024-05-04 17:25,,,,170.00,21.00,,29.73,,10.00,26.00,CLR,,,,,,,,,,,,,,,,KTPH 041725Z AUTO 17021G26KT 10SM CLR 17/00 A2973 RMK T01700000 MADISHF,
TPH,2024-05-04 17:30,,,,170.00,19.00,,29.73,,10.00,23.00,CLR,,,,,,,,,,,,,,,,KTPH 041730Z AUTO 17019G23KT 10SM CLR 17/00 A2973 RMK T01700000 MADISHF,
TPH,2024-05-04 17:35,,,,170.00,20.00,,29.73,,10.00,28.00,CLR,,,,,,,,,,,,,,,,KTPH 041735Z AUTO 17020G28KT 10SM CLR 17/00 A2973 RMK T01700000 MADISHF,
TPH,2024-05-04 17:40,,,,170.00,21.00,,29.74,,10.00,,CLR,,,,,,,,,,,,,,,,KTPH 041740Z AUTO 17021KT 10SM CLR 17/00 A2974 RMK T01700000 MADISHF,
TPH,2024-05-04 17:45,,,,170.00,22.00,,29.74,,10.00,28.00,CLR,,,,,,,,,,,,,,,,KTPH 041745Z AUTO 17022G28KT 10SM CLR 16/01 A2974 RMK T01600010 MADISHF,
TPH,2024-05-04 17:50,,,,170.00,21.00,,29.73,,10.00,,CLR,,,,,,,,,,,,,,,,KTPH 041750Z AUTO 17021KT 10SM CLR 16/01 A2973 RMK T01600010 MADISHF,
TPH,2024-05-04 17:55,,,,170.00,22.00,,29.73,,10.00,28.00,CLR,,,,,,,,,,,,,,,,KTPH 041755Z AUTO 17022G28KT 10SM CLR 17/01 A2973 RMK T01700010 MADISHF,
TPH,2024-05-04 18:00,,,,170.00,21.00,,29.73,,10.00,27.00,CLR,,,,,,,,,,,,,,,,KTPH 041800Z AUTO 17021G27KT 10SM CLR 16/01 A2973 RMK T01600010 MADISHF,
TPH,2024-05-04 18:05,,,,170.00,22.00,,29.73,,10.00,29.00,CLR,,,,,,,,,,,,,,,,KTPH 041805Z AUTO 17022G29KT 10SM CLR 17/01 A2973 RMK T01700010 MADISHF,
TPH,2024-05-04 18:10,,,,170.00,20.00,,29.72,,10.00,26.00,CLR,,,,,,,,,,,,,,,,KTPH 041810Z AUTO 17020G26KT 10SM CLR 17/01 A2972 RMK T01700010 MADISHF,
TPH,2024-05-04 18:15,,,,170.00,22.00,,29.72,,10.00,,CLR,,,,,,,,,,,,,,,,KTPH 041815Z AUTO 17022KT 10SM CLR 17/01 A2972 RMK T01700010 MADISHF,
TPH,2024-05-04 18:20,,,,170.00,21.00,,29.72,,10.00,28.00,CLR,,,,,,,,,,,,,,,,KTPH 041820Z AUTO 17021G28KT 10SM CLR 17/01 A2972 RMK T01700010 MADISHF,
TPH,2024-05-04 18:25,,,,180.00,21.00,,29.72,,10.00,27.00,CLR,,,,,,,,,,,,,,,,KTPH 041825Z AUTO 18021G27KT 10SM CLR 17/01 A2972 RMK T01700010 MADISHF,
TPH,2024-05-04 18:30,,,,170.00,20.00,,29.72,,10.00,24.00,CLR,,,,,,,,,,,,,,,,KTPH 041830Z AUTO 17020G24KT 10SM CLR 16/01 A2972 RMK T01600010 MADISHF,
TPH,2024-05-04 18:35,,,,170.00,21.00,,29.72,,10.00,26.00,CLR,,,,,,,,,,,,,,,,KTPH 041835Z AUTO 17021G26KT 10SM CLR 16/01 A2972 RMK T01600010 MADISHF,
TPH,2024-05-04 18:40,,,,170.00,21.00,,29.71,,10.00,29.00,CLR,,,,,,,,,,,,,,,,KTPH 041840Z AUTO 17021G29KT 10SM CLR 16/01 A2971 RMK T01600010 MADISHF,
TPH,2024-05-04 18:45,,,,170.00,22.00,,29.71,,10.00,30.00,CLR,,,,,,,,,,,,,,,,KTPH 041845Z AUTO 17022G30KT 10SM CLR 16/01 A2971 RMK T01600010 MADISHF,
TPH,2024-05-04 18:50,,,,180.00,22.00,,29.71,,10.00,28.00,CLR,,,,,,,,,,,,,,,,KTPH 041850Z AUTO 18022G28KT 10SM CLR 16/01 A2971 RMK T01600010 MADISHF,
TPH,2024-05-04 18:55,,,,170.00,22.00,,29.70,,10.00,29.00,CLR,,,,,,,,,,,,,,,,KTPH 041855Z AUTO 17022G29KT 10SM CLR 16/01 A2970 RMK T01600010 MADISHF,
TPH,2024-05-04 19:00,,,,170.00,22.00,,29.70,,10.00,,CLR,,,,,,,,,,,,,,,,KTPH 041900Z AUTO 17022KT 10SM CLR 16/01 A2970 RMK T01600010 MADISHF,
TPH,2024-05-04 19:05,,,,170.00,22.00,,29.70,,10.00,,CLR,,,,,,,,,,,,,,,,KTPH 041905Z AUTO 17022KT 10SM CLR 16/00 A2970 RMK T01600000 MADISHF,
TPH,2024-05-04 19:10,,,,180.00,20.00,,29.70,,10.00,,CLR,,,,,,,,,,,,,,,,KTPH 041910Z AUTO 18020KT 10SM CLR 16/01 A2970 RMK T01600010 MADISHF,
TPH,2024-05-04 19:15,,,,170.00,18.00,,29.70,,10.00,23.00,CLR,,,,,,,,,,,,,,,,KTPH 041915Z AUTO 17018G23KT 10SM CLR 16/01 A2970 RMK T01600010 MADISHF,
TPH,2024-05-04 19:20,,,,170.00,22.00,,29.69,,10.00,,CLR,,,,,,,,,,,,,,,,KTPH 041920Z AUTO 17022KT 10SM CLR 16/00 A2969 RMK T01600000 MADISHF,
TPH,2024-05-04 19:25,,,,170.00,22.00,,29.69,,10.00,,CLR,,,,,,,,,,,,,,,,KTPH 041925Z AUTO 17022KT 10SM CLR 16/00 A2969 RMK T01600000 MADISHF,
TPH,2024-05-04 19:30,,,,170.00,23.00,,29.68,,10.00,29.00,CLR,,,,,,,,,,,,,,,,KTPH 041930Z AUTO 17023G29KT 10SM CLR 16/00 A2968 RMK T01600000 MADISHF,
TPH,2024-05-04 19:35,,,,170.00,27.00,,29.68,,10.00,35.00,CLR,,,,,,,,,,,,,,,,KTPH 041935Z AUTO 17027G35KT 10SM CLR 16/M01 A2968 RMK T01601010 MADISHF,
TPH,2024-05-04 19:40,,,,170.00,23.00,,29.67,,10.00,31.00,CLR,,,,,,,,,,,,,,,,KTPH 041940Z AUTO 17023G31KT 10SM CLR 16/M01 A2967 RMK T01601010 MADISHF,
TPH,2024-05-04 19:45,,,,170.00,26.00,,29.68,,10.00,34.00,CLR,,,,,,,,,,,,,,,,KTPH 041945Z AUTO 17026G34KT 10SM CLR 16/M01 A2968 RMK T01601010 MADISHF,
TPH,2024-05-04 19:50,,,,170.00,29.00,,29.67,,10.00,37.00,CLR,,,,,,,,,,,,,,,,KTPH 041950Z AUTO 17029G37KT 10SM CLR 16/M01 A2967 RMK T01601010 MADISHF,
TPH,2024-05-04 19:55,,,,170.00,26.00,,29.67,,10.00,32.00,CLR,,,,,,,,,,,,,,,,KTPH 041955Z AUTO 17026G32KT 10SM CLR 16/M01 A2967 RMK T01601010 MADISHF,
TPH,2024-05-04 20:00,,,,,,,29.66,,10.00,30.00,CLR,,,,,,,,,,,,,,,,KTPH 042000Z AUTO /////G30KT 10SM CLR 16/M01 A2966 RMK T01601010 MADISHF,
TPH,2024-05-04 20:05,,,,170.00,27.00,,29.66,,10.00,33.00,CLR,,,,,,,,,,,,,,,,KTPH 042005Z AUTO 17027G33KT 10SM CLR 16/M01 A2966 RMK T01601010 MADISHF,
TPH,2024-05-04 20:10,,,,180.00,24.00,,29.66,,10.00,34.00,CLR,,,,,,,,,,,,,,,,KTPH 042010Z AUTO 18024G34KT 10SM CLR 16/M01 A2966 RMK T01601010 MADISHF,
TPH,2024-05-04 20:15,,,,170.00,23.00,,29.66,,10.00,30.00,CLR,,,,,,,,,,,,,,,,KTPH 042015Z AUTO 17023G30KT 10SM CLR 16/M01 A2966 RMK T01601010 MADISHF,
TPH,2024-05-04 20:20,,,,170.00,22.00,,29.66,,10.00,33.00,CLR,,,,,,,,,,,,,,,,KTPH 042020Z AUTO 17022G33KT 10SM CLR 16/M01 A2966 RMK T01601010 MADISHF,
TPH,2024-05-04 20:25,,,,170.00,24.00,,29.66,,10.00,35.00,CLR,,,,,,,,,,,,,,,,KTPH 042025Z AUTO 17024G35KT 10SM CLR 16/M01 A2966 RMK T01601010 MADISHF,
TPH,2024-05-04 20:30,,,,170.00,26.00,,29.66,,10.00,,CLR,,,,,,,,,,,,,,,,KTPH 042030Z AUTO 17026KT 10SM CLR 17/M01 A2966 RMK T01701010 MADISHF,
TPH,2024-05-04 20:35,,,,170.00,20.00,,29.66,,10.00,24.00,CLR,,,,,,,,,,,,,,,,KTPH 042035Z AUTO 17020G24KT 10SM CLR 17/M01 A2966 RMK T01701010 MADISHF,
TPH,2024-05-04 20:40,,,,170.00,23.00,,29.66,,10.00,31.00,CLR,,,,,,,,,,,,,,,,KTPH 042040Z AUTO 17023G31KT 10SM CLR 17/M01 A2966 RMK T01701010 MADISHF,
TPH,2024-05-04 20:45,,,,170.00,22.00,,29.65,,10.00,29.00,CLR,,,,,,,,,,,,,,,,KTPH 042045Z AUTO 17022G29KT 10SM CLR 17/M01 A2965 RMK T01701010 MADISHF,
TPH,2024-05-04 20:50,,,,170.00,23.00,,29.65,,10.00,33.00,CLR,,,,,,,,,,,,,,,,KTPH 042050Z AUTO 17023G33KT 10SM CLR 17/M02 A2965 RMK T01701020 MADISHF,
TPH,2024-05-04 20:55,,,,170.00,23.00,,29.65,,10.00,30.00,CLR,,,,,,,,,,,,,,,,KTPH 042055Z AUTO 17023G30KT 10SM CLR 17/M02 A2965 RMK T01701020 MADISHF,
TPH,2024-05-04 21:00,,,,180.00,24.00,,29.64,,10.00,,CLR,,,,,,,,,,,,,,,,KTPH 042100Z AUTO 18024KT 10SM CLR 17/M01 A2964 RMK T01701010 MADISHF,
TPH,2024-05-04 21:05,,,,180.00,24.00,,29.64,,10.00,30.00,CLR,,,,,,,,,,,,,,,,KTPH 042105Z AUTO 18024G30KT 10SM CLR 17/M01 A2964 RMK T01701010 MADISHF,
TPH,2024-05-04 21:10,,,,180.00,22.00,,29.64,,10.00,33.00,CLR,,,,,,,,,,,,,,,,KTPH 042110Z AUTO 18022G33KT 10SM CLR 17/M01 A2964 RMK T01701010 MADISHF,
TPH,2024-05-04 21:15,,,,170.00,22.00,,29.64,,10.00,30.00,CLR,,,,,,,,,,,,,,,,KTPH 042115Z AUTO 17022G30KT 10SM CLR 17/M01 A2964 RMK T01701010 MADISHF,
TPH,2024-05-04 21:20,,,,170.00,22.00,,29.64,,10.00,30.00,CLR,,,,,,,,,,,,,,,,KTPH 042120Z AUTO 17022G30KT 10SM CLR 17/M01 A2964 RMK T01701010 MADISHF,
TPH,2024-05-04 21:25,,,,170.00,24.00,,29.63,,10.00,33.00,CLR,,,,,,,,,,,,,,,,KTPH 042125Z AUTO 17024G33KT 10SM CLR 17/M01 A2963 RMK T01701010 MADISHF,
TPH,2024-05-04 21:30,,,,170.00,24.00,,29.63,,10.00,34.00,CLR,,,,,,,,,,,,,,,,KTPH 042130Z AUTO 17024G34KT 10SM CLR 17/M01 A2963 RMK T01701010 MADISHF,
TPH,2024-05-04 21:35,,,,170.00,20.00,,29.63,,10.00,,CLR,,,,,,,,,,,,,,,,KTPH 042135Z AUTO 17020KT 10SM CLR 17/M01 A2963 RMK T01701010 MADISHF,
TPH,2024-05-04 21:40,,,,170.00,24.00,,29.63,,10.00,31.00,CLR,,,,,,,,,,,,,,,,KTPH 042140Z AUTO 17024G31KT 10SM CLR 17/M01 A2963 RMK T01701010 MADISHF,
TPH,2024-05-04 21:45,,,,160.00,23.00,,29.62,,10.00,31.00,CLR,,,,,,,,,,,,,,,,KTPH 042145Z AUTO 16023G31KT 10SM CLR 17/M01 A2962 RMK T01701010 MADISHF,
TPH,2024-05-04 21:50,,,,180.00,26.00,,29.62,,10.00,31.00,CLR,,,,,,,,,,,,,,,,KTPH 042150Z AUTO 18026G31KT 10SM CLR 18/M01 A2962 RMK T01801010 MADISHF,
TPH,2024-05-04 21:55,,,,160.00,26.00,,29.62,,10.00,32.00,CLR,,,,,,,,,,,,,,,,KTPH 042155Z AUTO 16026G32KT 10SM CLR 18/M01 A2962 RMK T01801010 MADISHF,
TPH,2024-05-04 22:00,,,,170.00,26.00,,29.61,,10.00,,CLR,,,,,,,,,,,,,,,,KTPH 042200Z AUTO 17026KT 10SM CLR 18/M01 A2961 RMK T01801010 MADISHF,
TPH,2024-05-04 22:05,,,,180.00,26.00,,29.61,,10.00,,CLR,,,,,,,,,,,,,,,,KTPH 042205Z AUTO 18026KT 10SM CLR 19/M01 A2961 RMK T01901010 MADISHF,
TPH,2024-05-04 22:10,,,,170.00,27.00,,29.61,,10.00,34.00,CLR,,,,,,,,,,,,,,,,KTPH 042210Z AUTO 17027G34KT 10SM CLR 18/M01 A2961 RMK T01801010 MADISHF,
TPH,2024-05-04 22:15,,,,170.00,28.00,,29.60,,10.00,36.00,CLR,,,,,,,,,,,,,,,,KTPH 042215Z AUTO 17028G36KT 10SM CLR 19/M01 A2960 RMK T01901010 MADISHF,
TPH,2024-05-04 22:20,,,,160.00,29.00,,29.60,,10.00,35.00,CLR,,,,,,,,,,,,,,,,KTPH 042220Z AUTO 16029G35KT 10SM CLR 19/M01 A2960 RMK T01901010 MADISHF,
TPH,2024-05-04 22:25,,,,180.00,24.00,,29.59,,10.00,31.00,CLR,,,,,,,,,,,,,,,,KTPH 042225Z AUTO 18024G31KT 10SM CLR 19/M02 A2959 RMK T01901020 MADISHF,
TPH,2024-05-04 22:30,,,,160.00,28.00,,29.59,,10.00,34.00,CLR,,,,,,,,,,,,,,,,KTPH 042230Z AUTO 16028G34KT 10SM CLR 19/M02 A2959 RMK T01901020 MADISHF,
TPH,2024-05-04 22:35,,,,170.00,28.00,,29.58,,10.00,36.00,FEW,,,,12000.00,,,,,,,,,,,,KTPH 042235Z AUTO 17028G36KT 10SM FEW120 19/M02 A2958 RMK T01901020 MADISHF,
TPH,2024-05-04 22:40,,,,160.00,30.00,,29.58,,10.00,38.00,FEW,,,,12000.00,,,,,,,,,,,,KTPH 042240Z AUTO 16030G38KT 10SM FEW120 19/M03 A2958 RMK T01901030 MADISHF,
TPH,2024-05-04 22:45,,,,170.00,31.00,,29.58,,10.00,44.00,FEW,,,,12000.00,,,,,,,,,,,,KTPH 042245Z AUTO 17031G44KT 10SM FEW120 19/M02 A2958 RMK T01901020 MADISHF,
TPH,2024-05-04 22:50,,,,180.00,28.00,,29.58,,10.00,36.00,FEW,,,,12000.00,,,,,,,,,,,,KTPH 042250Z AUTO 18028G36KT 10SM FEW120 19/M02 A2958 RMK T01901020 MADISHF,
TPH,2024-05-04 22:55,,,,170.00,33.00,,29.57,,10.00,44.00,SCT,,,,12000.00,,,,,,,,,,,,KTPH 042255Z AUTO 17033G44KT 10SM SCT120 19/M02 A2957 RMK T01901020 MADISHF,
TPH,2024-05-04 23:00,,,,180.00,30.00,,29.57,,10.00,38.00,BKN,,,,11000.00,,,,,,,,,,,,KTPH 042300Z AUTO 18030G38KT 10SM BKN110 19/M02 A2957 RMK T01901020 MADISHF,
TPH,2024-05-04 23:05,,,,180.00,24.00,,29.57,,10.00,34.00,BKN,,,,11000.00,,,,,,,,,,,,KTPH 042305Z AUTO 18024G34KT 10SM BKN110 21/M03 A2957 RMK T02101030 MADISHF,
TPH,2024-05-04 23:10,,,,180.00,27.00,,29.56,,10.00,37.00,BKN,,,,11000.00,,,,,,,,,,,,KTPH 042310Z AUTO 18027G37KT 10SM BKN110 21/M02 A2956 RMK T02101020 MADISHF,
TPH,2024-05-04 23:15,,,,180.00,30.00,,29.55,,10.00,39.00,BKN,,,,11000.00,,,,,,,,,,,,KTPH 042315Z AUTO 18030G39KT 10SM BKN110 20/M03 A2955 RMK T02001030 MADISHF,
TPH,2024-05-04 23:20,,,,,,,29.55,,10.00,33.00,BKN,,,,11000.00,,,,,,,,,,,,KTPH 042320Z AUTO /////G33KT 10SM BKN110 21/M03 A2955 RMK T02101030 MADISHF,
TPH,2024-05-04 23:25,,,,170.00,32.00,,29.55,,10.00,37.00,BKN,,,,11000.00,,,,,,,,,,,,KTPH 042325Z AUTO 17032G37KT 10SM BKN110 20/M03 A2955 RMK T02001030 MADISHF,
TPH,2024-05-04 23:30,,,,170.00,31.00,,29.55,,10.00,38.00,BKN,,,,11000.00,,,,,,,,,,,,KTPH 042330Z AUTO 17031G38KT 10SM BKN110 19/M03 A2955 RMK T01901030 MADISHF,
TPH,2024-05-04 23:35,,,,170.00,32.00,,29.54,,10.00,44.00,OVC,,,,11000.00,,,,,,,,,,,,KTPH 042335Z AUTO 17032G44KT 10SM OVC110 18/M03 A2954 RMK T01801030 MADISHF,
TPH,2024-05-04 23:40,,,,170.00,29.00,,29.55,,10.00,38.00,OVC,,,,11000.00,,,,,,,,,,,,KTPH 042340Z AUTO 17029G38KT 10SM OVC110 18/M03 A2955 RMK T01801030 MADISHF,
TPH,2024-05-04 23:45,,,,180.00,31.00,,29.55,,10.00,40.00,OVC,,,,11000.00,,,,,,,,,,,,KTPH 042345Z AUTO 18031G40KT 10SM OVC110 18/M03 A2955 RMK T01801030 MADISHF,
TPH,2024-05-04 23:50,,,,170.00,26.00,,29.55,,10.00,33.00,OVC,,,,11000.00,,,,,,,,,,,,KTPH 042350Z AUTO 17026G33KT 10SM OVC110 18/M04 A2955 RMK T01801040 MADISHF,
TPH,2024-05-04 23:55,,,,170.00,28.00,,29.55,,10.00,38.00,OVC,,,,11000.00,,,,,,,,,,,,KTPH 042355Z AUTO 17028G38KT 10SM OVC110 18/M04 A2955 RMK T01801040 MADISHF,
TPH,2024-05-05 00:00,,,,180.00,27.00,,29.55,,10.00,34.00,OVC,,,,11000.00,,,,,,,,,,,,KTPH 050000Z AUTO 18027G34KT 10SM OVC110 18/M03 A2955 RMK T01801030 MADISHF,
TPH,2024-05-05 00:05,,,,170.00,28.00,,29.55,,10.00,40.00,OVC,,,,11000.00,,,,,,,,,,,,KTPH 050005Z AUTO 17028G40KT 10SM OVC110 18/M03 A2955 RMK T01801030 MADISHF,
TPH,2024-05-05 00:10,,,,170.00,29.00,,29.55,,10.00,37.00,OVC,,,,11000.00,,,,,,,,,,,,KTPH 050010Z AUTO 17029G37KT 10SM OVC110 18/M04 A2955 RMK T01801040 MADISHF,
TPH,2024-05-05 00:15,,,,180.00,28.00,,29.55,,10.00,36.00,OVC,,,,11000.00,,,,,,,,,,,,KTPH 050015Z AUTO 18028G36KT 10SM OVC110 17/M04 A2955 RMK T01701040 MADISHF,
TPH,2024-05-05 00:20,,,,170.00,22.00,,29.54,,10.00,33.00,OVC,,,,11000.00,,,,,,,,,,,,KTPH 050020Z AUTO 17022G33KT 10SM OVC110 17/M04 A2954 RMK T01701040 MADISHF,
TPH,2024-05-05 00:25,,,,170.00,28.00,,29.54,,10.00,,OVC,,,,11000.00,,,,,,,,,,,,KTPH 050025Z AUTO 17028KT 10SM OVC110 17/M04 A2954 RMK T01701040 MADISHF,
TPH,2024-05-05 00:30,,,,170.00,23.00,,29.54,,10.00,31.00,OVC,,,,11000.00,,,,,,,,,,,,KTPH 050030Z AUTO 17023G31KT 10SM OVC110 18/M04 A2954 RMK T01801040 MADISHF,
TPH,2024-05-05 00:35,,,,170.00,26.00,,29.53,,10.00,33.00,OVC,,,,11000.00,,,,,,,,,,,,KTPH 050035Z AUTO 17026G33KT 10SM OVC110 18/M04 A2953 RMK T01801040 MADISHF,
TPH,2024-05-05 00:40,,,,180.00,28.00,,29.53,,10.00,39.00,BKN,,,,11000.00,,,,,,,,,,,,KTPH 050040Z AUTO 18028G39KT 10SM BKN110 17/M04 A2953 RMK T01701040 MADISHF,
TPH,2024-05-05 00:45,,,,180.00,24.00,,29.53,,10.00,31.00,FEW,BKN,,,4900.00,11000.00,,,,,,,,,,,KTPH 050045Z AUTO 18024G31KT 10SM FEW049 BKN110 17/M04 A2953 RMK T01701040 MADISHF,
TPH,2024-05-05 00:50,,,,180.00,23.00,,29.53,,9.00,33.00,SCT,BKN,,,3700.00,11000.00,,,,,,,,,,,KTPH 050050Z AUTO 18023G33KT 9SM SCT037 BKN110 17/M04 A2953 RMK T01701040 MADISHF,
TPH,2024-05-05 00:55,,,,,30.00,,29.53,,8.00,38.00,SCT,BKN,,,3400.00,11000.00,,,,,,,,,,,KTPH 050055Z AUTO ///30G38KT 8SM SCT034 BKN110 17/M04 A2953 RMK T01701040 MADISHF,
TPH,2024-05-05 01:00,,,,170.00,24.00,,29.53,,9.00,33.00,FEW,BKN,,,3600.00,11000.00,,,,,,,,,,,KTPH 050100Z AUTO 17024G33KT 9SM FEW036 BKN110 17/M04 A2953 RMK T01701040 MADISHF,
TPH,2024-05-05 01:05,,,,180.00,22.00,,29.52,,10.00,34.00,FEW,BKN,,,3600.00,11000.00,,,,,,,,,,,KTPH 050105Z AUTO 18022G34KT 10SM FEW036 BKN110 17/M04 A2952 RMK T01701040 MADISHF,
TPH,2024-05-05 01:10,,,,,,,29.52,,10.00,39.00,FEW,OVC,,,3600.00,11000.00,,,,,,,,,,,KTPH 050110Z AUTO /////G39KT 10SM FEW036 OVC110 17/M05 A2952 RMK T01701050 MADISHF,
TPH,2024-05-05 01:15,,,,,,,29.51,,10.00,35.00,FEW,OVC,,,3000.00,11000.00,,,,,,,,,,,KTPH 050115Z AUTO /////G35KT 10SM FEW030 OVC110 17/M05 A2951 RMK T01701050 MADISHF,
TPH,2024-05-05 01:20,,,,,,,29.51,,9.00,36.00,FEW,OVC,,,3000.00,11000.00,,,,,,,,,,,KTPH 050120Z AUTO /////G36KT 9SM FEW030 OVC110 17/M05 A2951 RMK T01701050 MADISHF,
TPH,2024-05-05 01:25,,,,,,,29.51,,8.00,35.00,OVC,,,,11000.00,,,,,,,,,,,,KTPH 050125Z AUTO /////G35KT 8SM OVC110 17/M05 A2951 RMK T01701050 MADISHF,
TPH,2024-05-05 01:30,,,,,,,29.52,,8.00,39.00,OVC,,,,11000.00,,,,,,,,,,,,KTPH 050130Z AUTO /////G39KT 8SM OVC110 17/M05 A2952 RMK T01701050 MADISHF,
TPH,2024-05-05 01:35,,,,,,,29.51,,9.00,41.00,OVC,,,,10000.00,,,,,,,,,,,,KTPH 050135Z AUTO /////G41KT 9SM OVC100 17/M05 A2951 RMK T01701050 MADISHF,
TPH,2024-05-05 01:40,,,,,,,29.51,,10.00,38.00,OVC,,,,10000.00,,,,,,,,,,,,KTPH 050140Z AUTO /////G38KT 10SM OVC100 17/M05 A2951 RMK T01701050 MADISHF,
TPH,2024-05-05 01:45,,,,190.00,24.00,,29.52,,10.00,35.00,OVC,,,,10000.00,,,,,,,,,,,,KTPH 050145Z AUTO 19024G35KT 10SM OVC100 17/M05 A2952 RMK T01701050 MADISHF,
TPH,2024-05-05 01:50,,,,190.00,24.00,,29.51,,10.00,34.00,OVC,,,,10000.00,,,,,,,,,,,,KTPH 050150Z AUTO 19024G34KT 10SM OVC100 17/M05 A2951 RMK T01701050 MADISHF,
TPH,2024-05-05 01:55,,,,190.00,27.00,,29.51,,10.00,36.00,BKN,,,,10000.00,,,,,,,,,,,,KTPH 050155Z AUTO 19027G36KT 10SM BKN100 16/M05 A2951 RMK T01601050 MADISHF,
TPH,2024-05-05 02:00,,,,,,,29.51,,10.00,38.00,BKN,,,,11000.00,,,,,,,,,,,,KTPH 050200Z AUTO /////G38KT 10SM BKN110 16/M05 A2951 RMK T01601050 MADISHF,
TPH,2024-05-05 02:05,,,,,,,29.51,,10.00,36.00,BKN,,,,11000.00,,,,,,,,,,,,KTPH 050205Z AUTO /////G36KT 10SM BKN110 16/M05 A2951 RMK T01601050 MADISHF,
TPH,2024-05-05 02:10,,,,190.00,27.00,,29.51,,10.00,37.00,OVC,,,,11000.00,,,,,,,,,,,,KTPH 050210Z AUTO 19027G37KT 10SM OVC110 16/M05 A2951 RMK T01601050 MADISHF,
TPH,2024-05-05 02:15,,,,,,,29.51,,10.00,38.00,OVC,,,,10000.00,,,,,,,,,,,,KTPH 050215Z AUTO /////G38KT 10SM OVC100 16/M05 A2951 RMK T01601050 MADISHF,
